V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
-0.855825,-0.860762,-0.141660,1.559163,-0.403939,4.193845,-0.231645,0.661406,-0.299011,-0.453329,-0.574231,-0.850594,0.452143,0.374122,1.490405,-1.783356,2.461679,-0.581815,-0.248483,-4.555099,1.072880,-5.575448,-1.252463,-0.225159,0.657979,-0.544136,1.230660,6.846669,-3.291194,0.016191,-0.279355,-0.456020,0.825555,1.904077,0.559537,5.005992,-2.105493,0.390058,1.145535,-14.153538,0.149759,0.060125,-0.195247,-0.195472,1.110868,-0.032097,0.059373,0.349450,-0.524224,0.190161
0.102961,0.182269,2.086175,0.353121,0.935586,3.819468,0.045046,0.903664,-1.534305,-1.150668,0.831829,-1.115618,0.299184,-1.481964,1.154138,-1.769007,1.517991,0.581081,-1.460751,0.336125,0.756537,2.327561,-0.630750,-0.036768,0.342267,0.924415,2.215195,3.164415,-0.033942,-0.384050,0.444678,0.794830,0.888230,2.460273,-0.548095,1.106607,-0.618355,0.764383,0.497058,1.107826,0.137485,-0.355102,-1.137814,-1.031212,0.738944,0.776852,0.247966,1.350272,-1.085999,-0.474699
2.106517,2.676268,-3.583006,-2.337004,-0.339137,-0.062783,0.677743,1.753215,0.386894,-0.620788,0.846093,-0.473106,0.147786,-2.544229,0.799678,-1.887121,0.119402,0.489159,1.454286,4.780897,0.091876,-4.077361,1.159329,0.938809,-0.981034,-0.101080,-2.002699,-4.578737,1.571245,-0.986436,0.295859,-0.237566,0.673110,-3.603895,-0.816460,1.874616,-0.675481,-1.523559,-0.229191,-3.913481,1.014183,-0.948350,0.550843,0.236542,2.375053,-2.299368,1.514799,-0.039891,1.410788,-0.127192
-1.242938,-1.644610,-1.015320,0.192244,3.176081,-0.619368,4.568988,-2.883364,-0.797721,-0.649273,-1.491241,-2.634273,-1.783839,-1.112667,0.091547,-0.565227,-0.147664,0.388797,-0.904105,-1.001835,1.347492,-6.197933,-1.243565,-1.244367,-0.241621,-1.312946,2.402818,-4.871247,-0.009389,-0.220327,2.478758,-0.133624,6.166191,-4.110133,-1.075958,4.202228,-4.284464,-0.283734,0.642520,-6.985721,1.415351,-0.644516,0.913451,0.108677,1.158459,-3.788745,2.061469,-0.432944,0.031671,0.012575
0.734096,0.776518,0.187569,0.328383,-0.178737,-1.621638,2.376358,-3.735124,-0.896036,-0.908216,1.142134,-0.646697,-1.284938,0.791018,-1.634826,-1.484975,-0.709573,1.750759,-1.529477,-0.827430,-0.385469,-4.214473,0.671205,0.728118,0.250888,0.145353,0.086712,-3.585247,5.705075,-1.190491,0.424312,-0.227668,0.537358,-0.562336,1.321024,1.666713,-1.336813,0.423063,0.874243,-4.330818,-0.953464,-3.602214,-0.034493,-0.156333,3.338586,-0.052116,-1.280052,0.704848,-0.161519,0.016661
-2.022303,-1.696326,0.833750,0.524708,0.007057,-0.988496,2.738184,-0.882425,1.531040,-3.010670,-1.356964,-0.429377,-1.572363,-1.263511,-0.354247,-0.567905,-0.055275,0.279567,2.608460,-1.638024,2.070692,-0.665670,-1.746143,0.041807,-1.885330,-4.295131,0.665400,-3.226008,-3.478077,1.329015,0.227844,0.093153,-2.227645,-3.395061,0.462198,-0.114607,-0.195437,0.153931,-0.648196,0.939826,-0.668422,-0.539406,1.397740,-0.122355,-1.289617,-0.664263,-2.224420,-1.253222,0.678190,-1.880644
-1.083761,-0.476166,-2.222013,2.037907,0.391099,3.726969,-1.938520,0.596185,-1.052426,-2.530317,-0.183689,-1.627240,1.057161,2.118417,1.900027,0.622163,1.502484,0.940351,-1.199213,-4.003380,1.768187,4.430506,0.277741,-0.346620,0.969239,-0.718672,1.592522,7.895016,-0.028173,-2.077772,1.026555,-0.401415,0.730983,-2.517362,-0.022167,-0.065899,-1.439703,-1.137848,-0.098871,3.875443,1.088092,-0.466588,0.273204,-0.240788,0.237406,-1.704913,1.395773,-0.632948,1.572566,0.688235
2.020240,1.501953,2.076118,0.473470,-0.134392,-1.962887,-0.392508,0.479427,2.264511,2.206922,2.355782,0.061709,0.138358,0.466747,0.501849,-0.717612,-0.814934,-0.502027,4.328482,-2.183718,-1.389405,0.632509,1.665190,-0.261003,-0.818577,2.393531,2.957049,-4.102337,1.580869,3.403208,0.433212,0.955524,2.530091,1.519409,0.658762,-1.448868,0.182808,1.243841,1.349491,3.233156,0.771386,0.678023,-0.602199,0.867293,2.911630,1.001979,-0.199604,0.329454,-0.815530,0.244584
0.760217,0.241960,-1.473622,-0.713249,4.725963,-0.431001,1.977723,-0.611337,-0.295499,-1.430411,-0.431781,-0.666309,-0.639574,-1.133642,-0.503034,-0.217076,0.135302,0.342494,-0.906780,1.125291,1.749930,5.310783,-0.826309,0.320864,-1.305255,-0.753306,2.131944,-2.635865,-1.495981,-4.089882,2.811779,0.379042,7.392490,-9.504007,0.052843,-2.798070,-0.674134,-0.368584,-0.102678,11.106390,0.985246,-0.050957,0.188211,-0.238998,1.012770,-7.076521,-0.660144,-0.430350,2.265428,-1.197065
1.714174,1.703350,-0.382225,0.442830,-2.199529,1.661170,1.256869,-1.269388,-1.402311,-0.345088,1.008335,-0.761477,-0.459590,-0.386390,-1.459355,1.376067,0.593536,1.063947,-0.435799,-0.639005,0.433181,1.268176,-0.012319,0.531680,-0.731397,0.697844,-3.569147,2.444557,1.528778,-1.456117,-0.888080,0.551880,-3.344615,2.539456,0.039393,0.397219,-0.426439,0.036870,-1.303468,0.844651,0.220771,-1.642552,-1.255492,-0.764395,2.090633,2.570400,0.760589,-0.136655,0.592672,-0.406617
2.191939,0.460273,0.335083,0.876751,0.755949,-1.009607,1.241670,-0.564545,0.749823,-0.271197,0.354901,0.673236,-0.407896,-0.564614,-1.493038,-0.901536,-1.269578,0.978443,2.199637,-1.937639,0.366991,-0.769010,0.027858,-1.547766,1.052858,0.651476,-1.479680,-2.772065,-1.749201,2.227396,-0.276182,0.864571,5.178766,-1.731872,1.069741,0.071675,0.345665,-0.093847,-0.326777,0.538070,-0.388259,-1.851124,0.036574,1.245681,2.810958,-3.014578,-2.319691,0.503813,0.073050,0.858110
-1.158305,-0.487028,2.523552,-0.169056,1.045514,0.351946,-0.810421,-0.288474,-0.393574,0.235826,0.776325,-1.228888,0.137731,1.085502,-0.352567,0.550617,-0.366818,0.064137,-1.660256,1.234870,1.651878,-5.637397,-0.959450,0.201770,0.311826,1.851061,2.063214,1.170213,4.153207,-2.439865,0.904657,-0.858794,-5.381397,1.762549,0.925151,3.264111,-3.503469,1.460064,1.550893,-11.166762,0.417039,0.529537,0.043095,-0.998180,1.918857,1.714970,1.826451,-0.404775,1.032054,1.283621
-1.991773,-2.016093,-2.890023,-0.477070,-0.525823,2.225722,-2.996227,1.098675,-0.836765,0.238846,-1.314259,0.585003,0.755939,2.741640,0.503536,-0.854349,0.967891,-1.321539,-0.134195,1.672735,0.204343,4.999473,-0.800494,-0.332522,0.049246,1.330612,-3.337512,9.130905,-4.509150,1.960199,-0.386027,0.900705,6.835311,-1.432862,-0.592899,-1.862366,2.377786,-0.851326,-1.262868,3.509007,-1.111518,1.971349,-0.387005,-1.438007,-4.524770,-1.453786,0.001115,-0.010460,-1.504349,0.427373
-1.816859,-1.176612,0.088477,-1.293180,3.693408,1.413697,-0.551027,0.447874,-1.887436,0.039793,-0.699652,-1.722750,0.054530,-0.900279,-0.246226,2.316709,0.751583,0.212531,-1.345022,2.621941,0.185664,2.384409,-0.521417,-0.375351,0.389745,1.085955,2.744815,3.273432,-2.470368,-0.270591,2.498067,1.581973,7.130980,-3.416385,-0.543824,-0.379197,-2.152741,1.328806,0.014791,4.058422,1.616865,-0.189701,-1.325781,-0.436956,-0.977336,-2.649714,3.353111,1.292225,-0.714097,0.324412
-1.759521,-1.446916,-3.125115,-0.723533,-2.295095,-0.578489,-4.122827,4.392512,1.396900,-0.591294,-0.774147,1.055245,1.776597,0.964992,1.338015,0.257720,0.167608,0.869372,3.591679,1.684389,0.406940,2.999764,0.771686,0.506269,0.776662,-0.990198,-3.459219,-1.179448,-3.754994,2.312161,-2.126267,-0.105791,-5.583321,4.624624,0.814694,-2.397974,4.359479,-1.574560,-1.403703,7.380955,-0.700097,0.371833,1.927256,1.340547,-5.833999,2.332967,-0.873819,0.489313,0.578135,1.278265
2.864120,0.906387,-0.537769,0.055372,0.747394,2.323997,-0.545596,-0.512288,-0.414320,0.300648,0.506125,0.562080,0.113757,0.689610,-1.130433,-0.028805,0.612755,0.201585,-0.002155,-0.339250,-0.126106,10.864300,-0.045368,-0.775487,0.523509,-1.879825,0.658063,5.926440,-0.663759,-1.337437,1.255704,0.220761,1.877097,-0.633713,-0.729116,-4.888896,2.180012,0.215836,-0.231045,13.858514,-0.654355,-0.800716,1.195368,-0.808505,1.526582,-1.601531,-0.332847,-2.544502,-0.197857,0.122662
-3.181171,-1.962928,4.200311,-0.251402,-5.108663,-1.687298,-0.933791,-0.448317,0.944238,-0.982621,-0.869235,3.114378,0.051221,1.483593,0.312643,-0.055033,-1.331613,-0.216592,3.492901,1.084425,-2.276790,4.030722,1.133586,2.335434,0.320931,-0.547035,-5.357253,-1.476600,-0.168020,1.485432,-3.109776,-0.816671,-17.310100,14.079769,-0.061045,-3.815255,5.199511,2.080865,-0.735835,6.924236,-0.815112,1.597982,0.365069,-0.385885,-8.432847,10.186543,0.031206,-0.082183,-0.150124,1.013099
-3.105030,-1.364490,-0.211367,-0.259971,-1.321491,4.846669,3.136970,-3.668598,-2.245384,-1.190863,-0.610958,0.302518,-2.186314,1.337314,1.194065,-0.638049,2.816735,1.154296,-4.054591,0.494106,0.547856,0.511415,-0.739831,1.532103,1.209547,2.148482,-0.579448,12.209267,0.094677,-1.986171,-1.138129,-0.700782,-2.976534,3.084020,0.897475,1.723662,-0.194735,-0.561251,0.030592,-6.216590,-1.295626,-1.520403,0.205958,-1.998044,-3.765632,1.862959,1.052008,-1.174979,-0.530977,1.679966
-1.166058,-0.586282,-2.189826,0.867353,-0.815890,-0.397678,0.129429,0.985035,-1.211546,-0.646573,-0.416101,1.187971,0.114417,-0.598576,1.273973,-0.398185,0.122820,-0.059668,-1.843766,-0.729695,0.253039,0.700462,0.773936,-0.643723,-0.294523,-0.714578,-0.264474,-1.428466,3.778796,-1.808036,0.292002,-0.706890,1.224455,-1.574685,-0.363017,-0.812608,0.271491,-1.290693,-0.343220,2.700006,0.004573,0.280910,0.061280,-0.260971,-1.636806,-1.185276,0.859463,1.330153,-0.170961,-0.419092
-0.231068,-0.639849,4.591206,-0.664759,1.473095,-1.798201,3.771211,-1.322980,0.655363,0.225050,-1.367243,1.513049,-1.599186,-2.683195,0.292091,0.587019,-0.549598,0.447272,-0.081260,0.619357,-1.777751,6.378415,-0.909491,0.260133,1.497609,-1.405760,-1.328909,-7.084190,-4.375683,-2.039611,0.915795,0.588553,-1.642876,2.009426,-0.556299,-4.628662,2.952764,1.595546,-0.709833,15.952796,1.387472,-0.826185,-0.234590,0.663693,-1.265181,0.186665,1.641532,0.576733,1.765456,0.419580
-2.324309,-1.945204,2.801118,1.124941,1.600091,-0.984610,-1.671219,4.188471,-0.922016,-0.559308,-1.008032,-1.029209,0.720912,-3.259018,-0.637072,-0.274758,-0.099312,0.529153,-0.188365,-1.014995,2.407493,-8.706018,-1.015816,0.724368,-0.857204,-2.605613,0.142714,-6.367826,-0.947718,-1.105582,-0.035849,0.281026,-0.481408,-3.248657,-1.619993,3.711381,-2.035006,0.716422,-0.425795,-10.025490,-0.370574,0.007874,1.201453,-1.130933,-1.362712,-1.688279,1.608188,0.096817,0.830551,-0.561076
-3.414744,-1.731004,-0.821604,-0.012551,-0.143675,1.943033,3.232840,-0.765643,1.926567,0.202170,-1.148762,-0.672067,-1.403478,-1.740284,1.213684,0.369914,0.545686,0.659068,2.632089,-0.406369,-0.228668,2.786837,-0.080414,0.313842,1.075408,4.086868,1.851758,3.999969,-6.611649,2.888411,0.256066,0.173690,-1.696564,1.545053,1.246587,-0.443495,-0.433713,-0.986924,0.740957,1.603749,0.752617,-0.458203,-0.782820,-0.334902,-5.583485,0.447425,0.438751,0.829371,0.545394,1.313865
-0.991837,-0.736435,0.183450,0.094477,-0.172258,2.608728,2.054337,-3.453545,-1.819058,0.284379,-1.617278,0.862281,-1.245788,1.247263,-0.936168,0.336659,1.075529,-0.072784,-3.842689,0.606689,-1.293051,3.235249,-0.931427,-0.403628,1.201716,-0.460143,0.206220,7.601385,-4.641899,-1.823022,-0.516392,1.086901,3.613126,1.144991,0.528969,-0.225513,1.075715,-0.145551,-0.379313,-0.752421,-0.348971,1.314065,-0.615011,-0.424024,-2.463859,-1.494846,-0.095412,-0.155380,0.194267,-1.527093
-0.740899,-0.339907,-1.934789,-0.541062,-0.191479,-0.742069,1.479823,-1.219602,-1.100232,-0.727311,0.153647,0.652946,-0.803911,-1.925507,-0.991083,-1.410123,0.205017,-1.233563,-1.268519,1.226661,-0.479404,-1.819679,-0.333561,-0.279766,0.133789,1.682466,-0.274589,-4.167681,2.206341,0.649731,-1.395229,-1.040186,6.077860,-1.808426,-1.318664,0.604299,1.852829,-0.712229,-0.562501,-0.603074,-1.744499,1.442776,-0.254024,0.429174,-2.728491,-1.361878,-3.439041,-0.217586,-1.695813,0.335187
-0.523486,-0.101868,-1.775502,0.247861,-0.632997,-0.983262,0.374624,-0.008429,0.349968,-1.829184,-0.021873,2.138415,-0.388301,1.457801,0.256566,1.716847,0.057913,-1.899670,0.991048,-0.979825,-2.397072,11.970381,0.573273,0.398354,1.667906,1.733686,-0.477579,0.283456,-0.143452,0.802742,-1.052352,0.149410,1.206631,1.663078,1.014404,-8.062991,3.922776,-1.126738,0.805728,20.021178,-0.031113,3.554769,0.076182,0.627540,-3.754000,-0.688735,-1.487843,0.032988,0.330329,2.069186
-1.168452,0.403611,-1.860902,-0.713071,-0.433608,-1.217275,2.612250,-2.814556,0.337464,1.239822,1.827659,-0.190394,-1.012657,0.584616,-0.825937,-0.159148,-0.437529,1.286435,-0.414236,1.847463,0.460052,-4.785327,-0.162890,-0.644576,-0.387133,-1.418731,0.163381,-1.457777,3.519149,-2.026405,-0.349054,-0.330199,-2.428844,-1.288517,-2.040577,2.907200,-0.567615,-0.776139,0.163714,-7.935312,-0.179146,-3.439498,-0.426624,-0.266031,-1.802466,-0.368870,0.639250,-0.733204,2.413550,-1.767909
0.644580,0.135576,0.872226,-0.650723,-4.817270,0.151689,-1.579979,1.214822,-0.762047,-0.237671,-0.777100,2.873735,0.763937,-0.901179,0.734742,-0.431794,-0.083159,-0.277793,-0.863492,0.249800,-4.255279,9.206108,-0.488524,0.758050,0.659765,0.340731,-2.303266,-2.578007,0.612159,-0.205167,-2.299126,-0.249483,-12.714604,11.709085,0.409347,-4.318811,4.527864,0.018535,1.080362,19.668772,-0.599181,1.682729,-1.464894,1.290207,-1.505106,7.718394,-0.808988,0.621177,0.469738,-1.288069
4.841077,3.205693,2.267910,-0.243702,0.803700,2.084967,-1.890959,1.651420,-0.183318,0.986081,3.036224,-0.209345,1.022242,-0.459833,-2.020062,-0.129315,1.197279,0.280233,0.292731,0.438047,0.488490,1.580981,1.380528,-1.311561,0.254763,-1.492772,1.863385,2.828243,2.507901,0.540402,0.769443,0.588532,-4.133544,0.242551,-1.018486,0.104241,0.060640,0.399268,0.842976,0.995553,1.079985,1.694890,1.454863,-1.604843,5.678594,0.561290,3.919503,-0.021784,0.657425,-0.179859
-2.340061,-1.050906,-2.074401,-0.408036,0.568173,-0.257678,-0.738658,0.337516,0.185283,-1.138195,-1.740317,-1.529193,-0.065335,0.382859,-1.131787,1.557898,0.397052,-1.363556,2.046520,0.504781,-0.416181,-6.430676,-0.384291,-1.105863,-0.166888,0.114733,0.760525,-0.158443,-1.802696,0.779573,0.470309,-1.520107,5.832695,-3.175083,2.012539,3.804199,-4.585403,-1.156293,-0.170598,-11.490319,0.301733,2.173104,0.362633,-1.175694,1.124037,-1.300015,1.426450,-2.222242,-1.905598,0.107342
1.490902,1.329855,-0.027866,-0.734048,-0.950823,-0.861625,0.224779,1.062786,1.212601,1.684759,1.697033,1.008945,0.159517,-1.023299,-0.066757,0.403894,-0.721991,0.709887,-0.541263,1.567906,0.285960,2.378411,0.339239,-0.715164,-0.181778,-3.434889,-0.090605,-2.414307,-1.644787,0.244269,-0.204683,1.279341,-0.955710,-0.272096,0.127014,-1.908017,0.785694,-0.199559,0.288742,4.927239,0.199315,-1.463062,1.152289,-0.884465,1.809671,-0.255251,1.938249,0.343309,0.070270,-0.295979
1.214368,-0.156382,0.367904,0.158492,0.048002,-4.985868,-0.514079,0.960238,1.884180,0.074367,-0.890172,0.018818,0.394990,0.275347,0.037652,0.579153,-1.387872,-1.121312,2.500438,-1.394865,-0.677101,-6.066095,-0.346464,0.552818,0.311595,1.182457,-1.067671,-8.629775,0.743580,2.354902,0.415961,-1.320935,-1.111167,2.090718,-0.710637,0.940253,-0.836564,0.292878,-1.531040,-5.586713,0.510784,2.116412,-0.239964,1.967727,1.668530,1.420155,-2.085887,1.895306,-1.119390,-0.289788
-0.595215,-0.693050,-2.832144,-0.221672,-6.027418,-0.046620,-0.594487,1.533126,0.198599,1.185215,0.179047,-0.357884,0.184699,-1.862654,1.106126,-0.420873,0.141498,-0.228427,1.156135,-0.158891,-0.367942,-5.860994,1.024733,0.375896,0.149997,1.970492,-2.736521,-1.579675,-2.879681,0.664972,-3.655177,1.323705,-7.094239,6.643672,0.095824,3.475126,0.261506,-1.250445,2.058359,-10.511823,-1.396669,-0.894693,-0.982658,1.572357,-0.675856,5.500861,-3.188508,0.162378,-0.944252,-0.677986
0.062596,0.619661,1.106813,0.410929,-0.641472,4.318780,0.597612,-1.157890,-1.652660,-0.695542,0.088276,1.603201,-0.234259,0.062056,0.716163,-1.011119,0.812388,-1.467386,-2.813764,0.645726,-2.456627,7.772869,-0.965403,0.644199,-0.026373,1.752424,-1.769553,7.106931,0.504369,-0.800362,-1.012929,-0.755148,-5.535325,4.390519,0.883720,-2.127645,3.530775,0.377155,-0.650356,8.175516,-1.468049,2.609631,-0.143856,0.634254,-3.294942,2.875969,-3.340821,0.452549,-1.006158,0.046899
0.828799,-0.153001,0.002037,1.708469,-2.464219,0.283563,0.134270,-0.992074,0.378931,0.011302,0.345230,0.242291,-0.268031,-0.499806,0.558167,-1.225368,-0.052099,-0.686382,0.930340,-3.502012,-0.252888,-4.530672,-0.822991,0.389425,-1.256442,-1.753999,-2.985671,0.134867,-0.516819,6.126718,-1.766846,0.183172,-1.052804,2.225546,-1.338816,3.822827,-0.333668,-0.615166,-1.056032,-8.594388,-1.079525,2.126168,0.708109,1.653973,1.036394,2.403375,-4.201945,0.228151,-2.265745,-1.846524
-2.202438,-0.901408,-2.054185,-0.182456,1.549075,-1.426339,-1.879274,2.357836,-0.907287,0.880835,0.219944,0.102803,1.638788,-0.558720,-0.046378,0.165723,-0.257569,0.103004,-1.080460,0.774957,-1.176401,-4.115605,0.153611,0.798284,-0.120012,-1.016228,1.812750,-4.308958,3.882608,-0.125442,1.133662,-0.499241,10.930568,-6.532172,0.075097,0.526089,-1.609887,-1.193499,-0.026639,-3.904141,0.030245,-0.264755,-0.919421,0.346948,-0.822432,-4.907638,-0.151111,-1.375646,-0.947919,-1.427546
1.499991,1.635188,1.101294,0.007110,2.804108,-2.158263,1.917793,-1.802657,1.164486,0.023219,0.810195,-2.442911,-1.438905,0.328981,-1.785128,0.233640,-1.344102,-0.030948,1.722472,-1.991394,2.498827,-7.733893,-1.226013,-0.642910,0.697483,1.547104,0.945180,-3.279062,1.237806,0.689211,1.315504,-0.065699,5.012441,-3.274052,-0.862870,4.103441,-4.272678,0.356209,-0.415034,-11.293890,0.256542,0.564826,-0.419075,-0.422916,5.873050,-3.085133,0.371622,-0.031540,0.296505,-0.144242
-1.976223,-1.404809,0.130978,0.372525,0.658463,1.817731,-2.329792,2.733829,-0.889705,-0.228529,-0.246199,-0.536654,1.187405,-0.820220,0.170817,1.552521,-0.260489,-0.373208,-1.445522,-1.259929,-0.815757,-3.320492,0.380879,0.264881,-0.306689,0.779181,-0.315108,2.369085,-0.254920,0.156217,0.096646,0.159039,1.997824,-2.591553,-0.464540,2.879569,-2.105672,-0.050010,-0.816699,-7.416733,0.399413,0.960691,-0.971820,-0.569825,-2.255737,-1.522464,0.745285,0.636376,0.572268,-0.077336
-1.002885,-0.758596,0.805945,1.386573,3.556284,3.301938,0.503254,0.427163,-0.308902,-1.065481,-0.877113,-2.574709,0.394085,-1.500533,-1.072387,1.931098,1.638420,-0.253695,-0.200386,-1.574071,2.601129,3.628030,-1.113818,-1.006072,1.768104,3.812216,0.742520,3.349355,-3.984281,-2.176914,1.874235,0.931254,5.414472,-3.680168,-0.182022,-0.113068,-3.099163,-0.003125,-0.441556,3.708904,1.401175,-0.450945,-1.239860,-1.218497,-1.045407,-3.492975,3.419995,-0.635680,0.710568,1.344209
0.327147,0.427613,1.846746,-0.978444,-0.019803,0.952427,0.220437,-0.178824,-1.052960,-0.263590,-0.874698,0.700632,-0.874277,-0.252727,-0.500276,-1.031803,0.984977,0.812914,-1.424408,2.478125,-1.337041,-2.994454,0.268691,-1.186951,1.133907,1.202795,2.937168,1.754749,-2.980558,-0.337086,-0.729792,1.912411,-2.802576,3.644458,-1.330673,1.949660,0.055018,1.344264,1.872901,-6.285018,-0.626332,-2.264920,-0.154996,0.044753,0.540408,1.917317,-0.765591,0.989705,0.119616,1.322104
0.883655,1.621771,2.834551,0.275018,-0.942497,2.555959,0.606463,0.617399,-2.517732,-0.132964,0.355174,-0.090087,0.257860,0.891601,-0.193317,1.746606,1.926587,1.479465,-3.268310,-1.674944,-0.082094,5.788309,-0.606542,0.355893,0.647557,-1.570091,-0.595101,7.099467,-0.506344,0.309187,-0.215355,1.000230,-3.843270,5.084136,0.499520,-1.086853,-0.685978,1.290946,-0.644045,4.996934,0.371884,-5.043277,0.077065,2.439823,1.648991,3.833803,-2.105882,-0.534355,-1.997737,-1.531972
-2.088169,-2.064475,0.295707,0.520013,3.609001,1.486879,-3.347606,0.041511,-0.743343,-0.223357,-1.364214,-1.783996,0.812580,1.441660,-0.871406,0.535794,0.606527,-0.387770,0.015329,0.582892,1.505241,-0.491226,-0.351847,-0.291786,-0.470366,1.029631,2.737014,4.501059,-1.858995,1.993839,1.413137,-0.837142,5.544863,-3.336167,0.474208,1.198158,-1.949866,0.288604,-0.662300,-4.367320,0.812346,-0.511246,0.676427,-1.025947,-3.587135,-3.385961,3.680891,-1.215808,-0.166982,-0.471566
-2.112175,-1.291220,0.445796,0.106072,0.811561,-1.532887,1.673220,-0.985434,0.862705,0.659753,-0.402093,0.338136,-1.729024,-0.872613,0.967804,0.352938,-0.730280,0.497792,0.916612,-0.780006,0.196197,3.330013,-0.812043,0.173750,-0.290476,-1.719289,-0.788326,-4.201029,-1.988118,1.978579,1.043518,-0.215784,1.129875,-1.753481,-0.073237,-3.078681,1.183741,0.487682,0.061938,9.222979,0.409289,0.162480,0.413067,-0.476364,-3.325115,-0.418982,2.169398,-1.383717,-1.172564,-0.616007
-1.364818,-0.456818,-1.507686,-1.011237,2.490858,0.865119,3.335024,-4.064978,-0.786277,0.447864,1.288028,-1.761827,-2.457875,1.291679,0.096501,0.574832,0.291192,-0.433706,-0.278270,1.614753,1.837412,-3.402615,-0.176664,0.077981,-0.548578,0.188864,1.463491,3.361679,3.219861,1.351522,1.398690,-0.097965,7.426518,-4.803519,0.637888,2.642508,-2.956834,-0.077343,-0.365272,-8.202363,0.221547,1.052142,-0.377117,0.857752,0.668011,-3.540522,-2.065433,-1.198494,-0.478554,-0.716776
-0.067523,0.719544,0.427599,1.766195,0.347112,-1.321944,-0.791628,0.693769,0.426402,-1.076393,-0.806425,1.635809,0.782586,-1.204145,-0.316166,0.363885,-0.215086,-0.463934,1.149149,-3.191284,-3.154534,9.635102,-0.513654,-0.426348,-1.413027,-1.131006,1.918453,-3.916640,-2.078884,-0.029412,0.269522,-0.355256,2.348791,-3.406821,-0.583131,-6.995161,4.516703,-0.515616,0.982853,18.114946,-0.105496,2.419485,-0.240229,1.041249,-3.252424,-2.069196,-1.945292,-1.427581,1.020327,-1.782674
1.722600,0.774276,1.374711,-1.188095,2.269585,-0.616603,-0.505013,1.146232,0.093840,0.411638,0.419464,-1.528943,0.437573,0.158477,-1.193016,-0.621312,-0.533846,0.273146,0.054970,4.377785,1.255830,-3.487911,-0.667633,0.712697,-0.932750,-1.521485,1.935530,-0.287487,-2.198051,-0.647471,2.177493,1.749759,3.896074,-3.851616,-0.544505,1.946513,-3.720648,0.299627,-0.419970,-5.115424,1.146084,-0.051410,-0.589741,-1.613613,4.914530,-2.644258,2.484578,0.821846,0.263417,-3.540344
0.347452,0.738429,1.419916,0.422740,0.226053,4.180685,1.919635,-0.565738,-0.646571,-0.154918,0.866723,-1.729325,-0.179294,-1.910711,0.125775,0.707385,2.236484,-0.017593,-1.015278,-1.672142,1.339292,-0.278709,0.382364,-0.889475,-1.730157,-2.366172,-1.373098,5.385132,-1.872086,0.464154,-0.146339,-0.070440,-0.282318,-3.873897,-0.280903,2.659541,-2.508570,-0.275992,-0.332410,-3.188996,-0.178465,0.645587,0.655595,0.835915,1.897071,-0.647128,0.169670,1.832971,0.263469,-0.207000
-0.937632,-1.202672,1.232410,0.184748,-2.720439,-1.989871,2.264844,-0.790443,-0.145232,0.480664,0.870213,1.179931,-1.091061,-0.940504,0.306408,-0.100661,-0.335289,-1.979821,-0.230065,0.287383,-1.881547,-4.386153,-0.714570,0.377882,-0.477346,-0.096408,-2.676903,-5.901963,1.822418,-1.000164,-1.862787,0.961889,-9.632807,6.385034,0.771418,0.656070,1.225035,1.177080,-1.692694,-4.679561,-1.070342,4.591770,-0.560977,-0.629411,-2.905989,5.268853,-1.036221,-1.103419,0.283770,-0.488745
0.277072,-0.171031,-1.168088,0.908721,1.441889,-3.845679,3.425348,-2.752541,2.443975,0.202687,0.503445,-0.811609,-1.729779,-1.125683,0.244509,0.265085,-2.052991,-0.920869,6.018190,-1.049630,1.459638,-6.723105,0.345212,0.887271,-0.304745,2.533278,0.649318,-9.157942,-0.906013,1.965416,0.786330,0.576555,8.217552,-7.209089,-1.601125,2.031151,-1.901309,-0.703547,-0.081045,-6.258202,1.011357,1.460995,-1.461948,-0.296635,2.368353,-4.629708,1.185010,1.031973,0.687498,-0.622497
-1.504210,-1.039117,1.882390,-0.246139,-0.868436,-4.675735,-0.933430,1.153455,2.260635,-0.035470,-0.752420,-1.217166,0.144605,-0.807413,-0.304317,-0.220257,-2.105443,0.009107,3.266591,1.547058,0.663108,-14.101569,0.281558,-1.219590,-0.308714,3.427530,-0.534076,-10.787170,-3.095696,0.312875,-0.059528,0.682438,-6.444316,3.552447,-0.591585,5.030520,-2.856880,1.915315,-0.761470,-16.804383,-0.746509,0.296891,-0.842129,-0.886761,-0.924631,3.124250,0.211085,-0.322396,0.645496,0.086997
1.355557,0.960616,2.794211,0.902439,0.200967,1.004885,0.907334,-1.942381,0.584569,0.479167,0.490880,-1.567212,-0.510801,0.647329,-0.827816,1.383373,0.247301,1.892911,1.403738,-2.740879,1.233310,0.269148,-0.127878,0.096470,1.246474,-2.346929,-1.404606,3.413115,1.079137,2.934368,0.778132,-0.422363,0.467207,0.726860,-0.031110,0.998484,-1.969134,0.508521,0.151541,-1.187660,-0.009576,-4.131059,0.640669,0.900911,5.544615,0.059131,-1.190843,-0.742100,-0.963064,-0.379228
